	Activity ID	Activity Name	T+1 Start (BL1)	T+1 Finish (BL1)	T-0 Start (BL0)	T-0 Finish (BL0)	rsrc_id	rsrc_name	no_change_start	no_change_finish	moved_out_start	moved_out_finish	T-0 Start (BL0)	T-0 Finish (BL0)
874	 VCB-SCP-001 att 06a	*SGI* BOMB/SABOTAGE DEVICE SEARCH - Rev00 - Preparation	2016-11-17	2016-11-23	2016-11-02	2016-11-08	N1	NPS	True	True	False	False	True	True
875	 VCB-SCP-001 att 06b	*SGI* BOMB/SABOTAGE DEVICE SEARCH - Rev00 - Draft	2016-11-28	2016-12-15	2016-11-16	2017-02-28	N1	NPS	True	False	False	False	True	False
876	 VCB-SCP-001 att 07a	*SGI* BOMB THREAT / EXPLOSIVE DEVICE DISCOVERED - Rev00 - Preparation	2016-11-18	2016-11-28	2016-11-14	2016-11-16	N1	NPS	True	True	False	False	True	True
877	 VCB-SCP-001 att 07b	*SGI* BOMB THREAT / EXPLOSIVE DEVICE DISCOVERED - Rev00 - Draft	2016-11-29	2016-12-16	2016-11-11	2017-02-28	N1	NPS	True	False	False	False	True	False
878	 VCB-SCP-001 att 08a	*SGI* FIRE, EXPLOSION OR OTHER CATASTROPHE - Rev00 - Preparation	2016-11-21	2016-11-29	2016-11-02	2016-11-08	N1	NPS	True	True	False	False	True	True
879	 VCB-SCP-001 att 08b	*SGI* FIRE, EXPLOSION OR OTHER CATASTROPHE - Rev00 - Draft	2016-11-30	2016-12-19	2016-11-11	2017-02-28	N1	NPS	True	False	False	False	True	False
880	 VCB-SCP-001 att 09a	*SGI* HOSTAGE SITUATION - Rev00 - Preparation	2016-11-22	2016-11-30	2016-11-16	2016-11-21	N1	NPS	True	True	False	False	True	True
881	 VCB-SCP-001 att 10a	*SGI* DETECTION OF ABERRANT BEHAVIOR - Rev00 - Preparation	2016-11-23	2016-12-01	2016-11-16	2016-12-06	N1	NPS	True	False	False	False	True	False
882	 VCB-SCP-001 att 11a	*SGI* SECURITY FORCE STRIKE OR UNAVAILABILITY OF SECURITY FORCE - Rev00 - Preparation	2016-11-28	2016-12-02	2016-11-21	2016-12-07	N1	NPS	True	False	False	False	True	False
883	 VCB-SCP-001 att 12a	*SGI* LOSS OF CONTACT WITH SECURITY OFFICERS - Rev00 - Preparation	2016-11-29	2016-12-05	2016-11-21	2016-12-07	N1	NPS	True	False	False	False	True	False
884	 VCB-SCP-001 att 13a	*SGI* SECURITY FORCE EMERGENCY RECALL - Rev00 - Preparation	2016-11-30	2016-12-06	2016-11-21	2016-12-07	N1	NPS	True	False	False	False	True	False
885	 VCB-SCP-001a	*SGI* Safeguards Contingency Procedure - Rev00 - Preparation	2016-11-09	2016-11-15	2016-11-07	2016-11-14	N1	NPS	True	True	False	False	True	True
886	 VCB-SCP-001b	*SGI* Safeguards Contingency Procedure - Rev00 - Draft	2016-11-16	2016-12-07	2016-11-14	2017-02-28	N1	NPS	True	False	False	False	True	False
887	 VCB-SGMP-0006c01	STEAM GENERATOR TUBE INSPECTION EDDY CURRENT DATA ANALYST GUIDELINES - Rev00 - Review	2016-11-01	2016-12-01	2016-11-01	2016-12-01	PSE19	McCorvey-PSE	True	False	False	False	True	False
888	 VCB-SGMP-0007b	DEGRADATION AND INTEGRITY ASSESSMENTS - Rev00 - Draft	2016-10-07	2016-11-01	2016-10-07	2016-11-01	PSE19	McCorvey-PSE	False	True	False	False	False	True
889	 VCB-SGMP-0007c01	DEGRADATION AND INTEGRITY ASSESSMENTS - Rev00 - Review	2016-11-04	2016-12-06	2016-11-04	2016-12-06	PSE19	McCorvey-PSE	True	False	False	False	True	False
890	 VCB-SOP-ECS-0313d	Local Switchgear Breaker Operations - Rev00 - Approval	2016-10-14	2016-11-07	2016-10-14	2016-11-10	OP	Ops Proc	False	True	False	False	False	True
891	 VCB-SPP-0200b	SECURITY PATROLS - Rev00 - Draft	2016-11-01	2016-11-14	2016-11-04	2016-11-15	N1	NPS	True	True	False	False	True	True
892	 VCB-SPP-0200c	SECURITY PATROLS - Rev00 - Review	2016-11-15	2016-12-15	2016-11-16	2016-12-16	N1	NPS	True	False	False	False	True	False
893	 VCB-SPP-0201b	PERSONNEL ACCESS - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-10-24	N1	NPS	False	False	False	True	False	False
894	 VCB-SPP-0201c	PERSONNEL ACCESS - Rev00 - Review	2016-11-01	2016-12-01	2016-11-14	2016-12-14	N1	NPS	True	False	False	False	True	False
895	 VCB-SPP-0222b	OPERATIONAL TESTING OF SECURITY SYSTEM COMPONENTS - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-11-04	N1	NPS	False	True	False	False	False	True
896	 VCB-SPP-0222c	OPERATIONAL TESTING OF SECURITY SYSTEM COMPONENTS - Rev00 - Review	2016-11-08	2016-12-08	2016-11-11	2016-12-16	N1	NPS	True	False	False	False	True	False
897	 VCB-SPP-0223b	SECURITY SURVEILLANCE SYSTEM OPERATIONAL TESTING - Rev00 - Draft	2016-11-01	2016-11-14	2016-11-04	2016-11-15	N1	NPS	True	True	False	False	True	True
898	 VCB-SPP-0223c	SECURITY SURVEILLANCE SYSTEM OPERATIONAL TESTING - Rev00 - Review	2016-11-15	2016-12-15	2016-11-17	2017-06-30	N1	NPS	True	False	False	False	True	False
899	 VCB-SPP-0224b	OPERATIONAL TESTING OF SECURITY, ACCESS CONTROL AND INTRUSION DETECTION SYSTEMS - Rev00 - Draft	2016-11-01	2016-11-14	2016-11-04	2017-01-31	N1	NPS	True	False	False	True	True	False
900	 VCB-SPP-0224c	OPERATIONAL TESTING OF SECURITY, ACCESS CONTROL AND INTRUSION DETECTION SYSTEMS - Rev00 - Review	2016-11-15	2016-12-15	2017-02-01	2017-03-01	N1	NPS	False	False	True	False	False	False
901	 VCB-SPP-0225b	PERIMETER INTRUSION DETECTION SYSTEM OPERATIONAL TESTING - Rev00 - Draft	2016-11-01	2016-11-14	2016-11-04	2017-01-31	N1	NPS	True	False	False	True	True	False
902	 VCB-SPP-0225c	PERIMETER INTRUSION DETECTION SYSTEM OPERATIONAL TESTING - Rev00 - Review	2016-11-15	2016-12-15	2017-02-01	2017-03-01	N1	NPS	False	False	True	False	False	False
903	 VCB-SPP-0226b	OPERATIONAL TESTING OF SECURITY COMMUNICATIONS SYSTEMS - Rev00 - Draft	2016-11-01	2016-11-14	2016-11-04	2017-01-31	N1	NPS	True	False	False	True	True	False
904	 VCB-SPP-0226c	OPERATIONAL TESTING OF SECURITY COMMUNICATIONS SYSTEMS - Rev00 - Review	2016-11-15	2016-12-15	2017-02-01	2017-03-01	N1	NPS	False	False	True	False	False	False
905	 VCB-SPP-0227b	SPECIAL SECURITY EQUIPMENT OPERATIONAL TESTING - Rev00 - Draft	2016-11-02	2016-11-15	2016-11-11	2016-11-21	N1	NPS	True	True	False	False	True	True
906	 VCB-SPP-0227c	SPECIAL SECURITY EQUIPMENT OPERATIONAL TESTING - Rev00 - Review	2016-11-16	2016-12-16	2016-11-22	2016-12-29	N1	NPS	True	False	False	False	True	False
907	 VCB-SPP-0997cZ	PROTECTION OF SNM DURING CONSTRUCTION Rev00 - C-Res2	2016-11-01	2016-11-09	2016-11-07	2016-11-11	N1	NPS	True	True	False	False	True	True
908	 VCB-SPP-0997d	PROTECTION OF SNM DURING CONSTRUCTION - Rev00 - Approval	2016-11-10	2016-12-12	2016-11-14	2016-11-17	N1	NPS	True	False	False	False	True	True
909	 VCB-SSP-0010b	CONTROL OF CRITICAL WORK ACTIVITIES - Rev00 - Draft	2016-06-10	2016-11-01	2016-06-10	2016-11-01	P1	POM	False	True	False	False	False	True
910	 VCB-SSP-0010c	CONTROL OF CRITICAL WORK ACTIVITIES - Rev00 - Review	2016-11-01	2016-12-01	2016-12-01	2017-01-03	DM10	DM POM	False	False	True	False	False	False
911	 VCB-STP-2128.0021a	FIRE HOSE CABINET VALVE FLOW CHECK, VISUAL INSPECTION AND HYDROSTATIC PRESSURE TEST - Rev00 - Preparation	2016-11-01	2016-11-21	2017-03-01	2017-03-21	ERU2	ERU	False	False	True	True	False	False
912	 VCB-STP-2128.0021b	FIRE HOSE CABINET VALVE FLOW CHECK, VISUAL INSPECTION AND HYDROSTATIC PRESSURE TEST - Rev00 - Draft	2016-11-22	2016-12-07	2017-03-22	2017-04-04	ERU2	ERU	False	False	True	False	False	False
913	 VCB-STP-ISI-8001CX	HYDRAULIC SNUBBER VISUAL EXAMINATION- - Rev00 - C-QR	2016-09-28	2016-11-04	2016-09-28	2016-11-17	QC	Quality Control	False	True	False	False	False	True
914	 VCB-STP-ISI-8001CY	HYDRAULIC SNUBBER VISUAL EXAMINATION- - Rev00 - C-5059	2016-09-28	2016-11-04	2016-09-28	2016-11-04	QC	Quality Control	False	True	False	False	False	True
915	 VCB-STP-ISI-8001CZ	HYDRAULIC SNUBBER VISUAL EXAMINATION- - Rev00 - C-Res2	2016-10-27	2016-11-04	2016-10-27	2016-11-04	PSE20	Post-PSE	False	True	False	False	False	True
916	 VCB-STP-ISI-8001d	HYDRAULIC SNUBBER VISUAL EXAMINATION - Rev00 - Approval	2016-11-07	2016-11-18	2016-12-01	2016-12-14	DM06	DM QS	False	False	True	True	False	False
917	 VCB-STP-IST-8002b	Hydraulic Snubber Functional Testing - Rev00 - Draft	2016-10-24	2016-11-11	2016-12-19	2017-01-11	PSE20	Post-PSE	False	False	False	True	False	False
918	 VCB-STP-IST-8002c01	Hydraulic Snubber Functional Testing - Rev00 - Review	2016-11-14	2016-12-14	2017-01-12	2017-02-09	PSE20	Post-PSE	False	False	True	False	False	False
919	 VCB-STP-IST-8002CX	Hydraulic Snubber Functional Testing - Rev00 - C-QR	2016-11-14	2016-12-05	2017-01-12	2017-01-31	QC	Quality Control	False	False	True	False	False	False
920	 VCB-STP-IST-8002CY	Hydraulic Snubber Functional Testing - Rev00 - C-5059	2016-11-14	2016-12-05	2017-01-12	2017-01-31	QC	Quality Control	False	False	True	False	False	False
921	 VCB-STP-SGS-2001b	STEAM GENERATOR TUBE INSPECTION - Rev00 - Draft	2016-11-04	2016-11-28	2016-11-04	2016-11-28	PSE19	McCorvey-PSE	True	True	False	False	True	True
922	 VCB-STP-SGS-2001c01	STEAM GENERATOR TUBE INSPECTION - Rev00 - Review	2016-11-29	2016-12-20	2016-11-29	2016-12-20	PSE19	McCorvey-PSE	True	False	False	False	True	False
923	 VCB-STP-SGS-2002a	Steam Generator Secondary Side Inspection - Rev00 - Preparation	2016-11-01	2016-11-07	2016-11-01	2016-11-07	PSE19	McCorvey-PSE	True	True	False	False	True	True
924	 VCB-STP-SGS-2002b	Steam Generator Secondary Side Inspection - Rev00 - Draft	2016-11-08	2016-11-21	2016-11-08	2016-11-21	PSE19	McCorvey-PSE	True	True	False	False	True	True
925	 VCB-STP-SGS-2002c01	Steam Generator Secondary Side Inspection - Rev00 - Review	2016-11-22	2016-12-14	2016-11-28	2016-12-16	PSE19	McCorvey-PSE	True	False	False	False	True	False
926	 VCB-TR-0007c01	PRE-FIRE PLAN LEGEND - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
927	 VCB-TR-0007CX	PRE-FIRE PLAN LEGEND - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
928	 VCB-TR-0007CY	PRE-FIRE PLAN LEGEND - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
929	 VCB-TR-0007CZ	PRE-FIRE PLAN LEGEND - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
930	 VCB-TR-0008b	PRE-FIRE PLAN - SITE PLAN - Rev00 - Draft	2016-11-08	2016-11-30	2017-06-01	2017-06-21	OP	Ops Proc	False	False	True	True	False	False
931	 VCB-TR-0009c01	AB366-6 NON-RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-01	2017-06-29	O2	Ops SL	False	False	True	False	False	False
932	 VCB-TR-0009CX	AB366-6 NON-RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-01	2017-06-20	OP	Ops Proc	False	False	True	True	False	False
933	 VCB-TR-0009CY	AB366-6 NON-RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-01	2017-06-20	OP	Ops Proc	False	False	True	True	False	False
934	 VCB-TR-0009CZ	AB366-6 NON-RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-06-21	2017-06-27	OP	Ops Proc	False	False	True	False	False	False
935	 VCB-TR-0010c01	AB382-6 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
936	 VCB-TR-0010CX	AB382-6 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
937	 VCB-TR-0010CY	AB382-6 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
938	 VCB-TR-0010CZ	AB382-6 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
939	 VCB-TR-0011c01	AB396-6 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
940	 VCB-TR-0011CX	AB396-6 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
941	 VCB-TR-0011CY	AB396-6 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
942	 VCB-TR-0011CZ	AB396-6 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
943	 VCB-TR-0012c01	AB400/407-2/410 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
944	 VCB-TR-0012CX	AB400/407-2/410 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
945	 VCB-TR-0012CY	AB400/407-2/410 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
946	 VCB-TR-0012CZ	AB400/407-2/410 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
947	 VCB-TR-0013c01	AB417-6 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
948	 VCB-TR-0013CX	AB417-6 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
949	 VCB-TR-0013CY	AB417-6 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
950	 VCB-TR-0013CZ	AB417-6 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
951	 VCB-TR-0014c01	AB430 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
952	 VCB-TR-0014CX	AB430 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
953	 VCB-TR-0014CY	AB430 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
954	 VCB-TR-0014CZ	AB430 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
955	 VCB-TR-0015c01	AB435-3 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
956	 VCB-TR-0015CX	AB435-3 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
957	 VCB-TR-0015CY	AB435-3 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
958	 VCB-TR-0015CZ	AB435-3 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
959	 VCB-TR-0016b	AB453/460-6 NON RCA PRE-FIRE PLAN - Rev00 - Draft	2016-04-26	2016-11-03	2017-06-01	2017-06-21	OP	Ops Proc	False	False	False	True	False	False
960	 VCB-TR-0016c01	AB453/460-6 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-04	2016-12-06	2017-06-22	2017-07-21	O2	Ops SL	False	False	True	False	False	False
961	 VCB-TR-0016CX	AB453/460-6 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-04	2016-11-23	2017-06-22	2017-07-12	OP	Ops Proc	False	False	True	True	False	False
962	 VCB-TR-0016CY	AB453/460-6 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-04	2016-11-23	2017-06-22	2017-07-12	OP	Ops Proc	False	False	True	True	False	False
963	 VCB-TR-0016CZ	AB453/460-6 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-28	2016-12-06	2017-07-13	2017-07-19	OP	Ops Proc	False	False	True	False	False	False
964	 VCB-TR-0017c01	AB460-6/480 NON RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
965	 VCB-TR-0017CX	AB460-6/480 NON RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
966	 VCB-TR-0017CY	AB460-6/480 NON RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
967	 VCB-TR-0017CZ	AB460-6/480 NON RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
968	 VCB-TR-0018c01	AB366-6 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
969	 VCB-TR-0018CX	AB366-6 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
970	 VCB-TR-0018CY	AB366-6 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
971	 VCB-TR-0018CZ	AB366-6 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
972	 VCB-TR-0019c01	AB382-6 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
973	 VCB-TR-0019CX	AB382-6 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
974	 VCB-TR-0019CY	AB382-6 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
975	 VCB-TR-0019CZ	AB382-6 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
976	 VCB-TR-0020c01	AB396-6 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
977	 VCB-TR-0020CX	AB396-6 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
978	 VCB-TR-0020CY	AB396-6 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
979	 VCB-TR-0020CZ	AB396-6 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
980	 VCB-TR-0021b	AB400/407-2/410 RCA PRE-FIRE PLAN - Rev00 - Draft	2016-05-02	2016-11-02	2017-06-01	2017-06-21	OP	Ops Proc	False	False	False	True	False	False
981	 VCB-TR-0021c01	AB400/407-2/410 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-03	2016-12-05	2017-06-22	2017-07-21	O2	Ops SL	False	False	True	False	False	False
982	 VCB-TR-0021CX	AB400/407-2/410 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-03	2016-11-22	2017-06-22	2017-07-12	OP	Ops Proc	False	False	True	True	False	False
983	 VCB-TR-0021CY	AB400/407-2/410 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-03	2016-11-22	2017-06-22	2017-07-12	OP	Ops Proc	False	False	True	True	False	False
984	 VCB-TR-0021CZ	AB400/407-2/410 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-23	2016-12-05	2017-07-13	2017-07-19	OP	Ops Proc	False	False	True	False	False	False
985	 VCB-TR-0022c01	AB417-6 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
986	 VCB-TR-0022CX	AB417-6 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
987	 VCB-TR-0022CY	AB417-6 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
988	 VCB-TR-0022CZ	AB417-6 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
989	 VCB-TR-0024c01	AB435-3 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
990	 VCB-TR-0024CX	AB435-3 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
991	 VCB-TR-0024CY	AB435-3 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
992	 VCB-TR-0024CZ	AB435-3 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
993	 VCB-TR-0025b	AB453/460-6 RCA PRE-FIRE PLAN - Rev00 - Draft	2016-05-02	2016-11-03	2017-06-01	2017-06-21	OP	Ops Proc	False	False	False	True	False	False
994	 VCB-TR-0025c01	AB453/460-6 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-04	2016-12-06	2017-06-22	2017-07-21	O2	Ops SL	False	False	True	False	False	False
995	 VCB-TR-0025CX	AB453/460-6 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-04	2016-11-23	2017-06-22	2017-07-12	OP	Ops Proc	False	False	True	True	False	False
996	 VCB-TR-0025CY	AB453/460-6 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-04	2016-11-23	2017-06-22	2017-07-12	OP	Ops Proc	False	False	True	True	False	False
997	 VCB-TR-0025CZ	AB453/460-6 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-28	2016-12-06	2017-07-13	2017-07-19	OP	Ops Proc	False	False	True	False	False	False
998	 VCB-TR-0026c01	AB460-6/480 RCA PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
999	 VCB-TR-0026CX	AB460-6/480 RCA PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
1000	 VCB-TR-0026CY	AB460-6/480 RCA PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
1001	 VCB-TR-0026CZ	AB460-6/480 RCA PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
1002	 VCB-TR-0027c01	RW400A PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
1003	 VCB-TR-0027CX	RW400A PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
1004	 VCB-TR-0027CY	RW400A PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
1005	 VCB-TR-0027CZ	RW400A PRE-FIRE PLAN - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-07-07	2017-07-13	OP	Ops Proc	False	False	True	False	False	False
1006	 VCB-TR-0028c01	RW400B PRE-FIRE PLAN - Rev00 - Review	2016-11-01	2016-12-01	2017-06-16	2017-07-17	O2	Ops SL	False	False	True	False	False	False
1007	 VCB-TR-0028CX	RW400B PRE-FIRE PLAN - Rev00 - C-QR	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
1008	 VCB-TR-0028CY	RW400B PRE-FIRE PLAN - Rev00 - C-5059	2016-11-01	2016-11-18	2017-06-16	2017-07-06	OP	Ops Proc	False	False	True	True	False	False
